category_code,status,founded_at,first_investment_at,last_investment_at,investment_rounds,first_funding_at,last_funding_at,funding_rounds,funding_total_usd,first_milestone_at,last_milestone_at,milestones,relationships,lat,lng,country_CAN,country_DEU,country_ESP,country_FRA,country_GBR,country_IND,country_IRL,country_ISR,country_SWE,country_USA,country_other,isClosed,active_days,Operating_Status
mobile,operating,2000,,,15.679245283018869,2005.0,2005.0,1.0,4000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,38.9338676,-77.1772604,False,False,False,False,False,False,False,False,False,True,False,1,7665,Operating
games_video,operating,2009,,,15.679245283018869,2010.0,2010.0,1.0,5000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
software,operating,2003,,,15.679245283018869,2005.0,2005.0,1.0,4000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,55.6460162,12.2979366,False,False,False,False,False,False,False,False,False,False,True,1,6570,Operating
software,operating,1991,,,15.679245283018869,2005.0,2005.0,1.0,3760000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,48.813055,2.38822,False,False,False,True,False,False,False,False,False,False,False,1,10950,Operating
cleantech,operating,2005,,,15.679245283018869,2009.0,2009.0,1.0,6954965.0,2010.0,2010.0,1.0,5.0,50.9097004,-1.4043509,False,False,False,False,True,False,False,False,False,False,False,1,5840,Operating
games_video,operating,2003,,,15.679245283018869,2004.0,2005.0,2.0,5800000.0,2008.0,2008.0,2.0,2.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,6570,Operating
software,operating,2010,,,15.679245283018869,2012.0,2012.0,2.0,618000.0,2012.0,2012.0,2.0,2.0,47.394144,0.68484,False,False,False,True,False,False,False,False,False,False,False,1,4015,Operating
web,operating,2011,,,15.679245283018869,2013.0,2013.0,1.0,900000.0,2011.0,2011.0,1.0,5.0,34.0900091,-118.3617443,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
semiconductor,operating,1999,,,15.679245283018869,2005.0,2005.0,1.0,3500000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,34.0194543,-118.4911912,False,False,False,False,False,False,False,False,False,True,False,1,8030,Operating
mobile,operating,1999,,,15.679245283018869,2005.0,2005.0,1.0,3400000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,40.9403762,-74.1318096,False,False,False,False,False,False,False,False,False,True,False,1,8030,Operating
software,operating,1999,,,15.679245283018869,2005.0,2005.0,1.0,3700000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,45.2733153,-66.063308,True,False,False,False,False,False,False,False,False,False,False,1,8030,Operating
software,operating,1999,,,15.679245283018869,2007.0,2007.0,1.0,6000000.0,2006.0,2006.0,1.0,13.0,45.4215296,-75.6971931,True,False,False,False,False,False,False,False,False,False,False,1,8030,Operating
software,operating,1998,,,15.679245283018869,2005.0,2005.0,1.0,3000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,40.8584328,-74.1637553,False,False,False,False,False,False,False,False,False,True,False,1,8395,Operating
software,operating,1997,,,15.679245283018869,2005.0,2005.0,1.0,2500000.0,2000.0,2000.0,1.0,2.0,37.5778696,-122.34809,False,False,False,False,False,False,False,False,False,True,False,1,8760,Operating
software,operating,1994,,,15.679245283018869,2005.0,2005.0,1.0,2500000.0,2005.0,2005.0,1.0,2.0,42.583645,-83.2454883,False,False,False,False,False,False,False,False,False,True,False,1,9855,Operating
semiconductor,operating,2009,,,15.679245283018869,2010.0,2010.0,1.0,5100000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.0,37.36883,-122.0363496,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
advertising,operating,2009,,,15.679245283018869,2010.0,2013.0,2.0,1307617.0,2011.0,2013.0,2.0,14.0,30.267153,-97.7430608,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
software,operating,2002,,,15.679245283018869,2005.0,2005.0,1.0,2400000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,40.5852602,-105.084423,False,False,False,False,False,False,False,False,False,True,False,1,6935,Operating
software,operating,2005,,,15.679245283018869,2005.0,2011.0,2.0,6340000.0,2012.0,2012.0,1.0,4.752173199934394,59.3293235,18.0685808,False,False,False,False,False,False,False,False,True,False,False,1,5840,Operating
network_hosting,operating,2010,,,15.679245283018869,2011.0,2012.0,2.0,885000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,11.0,39.061251154663864,-64.43542384120448,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
web,operating,2010,,,15.679245283018869,2010.0,2011.0,2.0,516000.0,2010.0,2010.0,2.0,2.0,47.6062095,-122.3320708,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
hardware,ipo,1911,,,15.679245283018869,2013.0,2013.0,1.0,2400000.0,2005.0,2011.0,2.0,8.0,41.49932,-81.6943605,False,False,False,False,False,False,False,False,False,True,False,1,40150,Operating
cleantech,operating,2003,,,15.679245283018869,2010.0,2011.0,2.0,785000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,42.4439614,-76.5018807,False,False,False,False,False,False,False,False,False,True,False,1,6570,Operating
software,operating,2007,,,15.679245283018869,2010.0,2012.0,2.0,7373000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,6.0,12.9715987,77.5945627,False,False,False,False,False,True,False,False,False,False,False,1,5110,Operating
advertising,operating,2010,,,15.679245283018869,2010.0,2011.0,2.0,600000.0,2010.0,2010.0,1.0,1.0,3.202778,73.22068,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
software,operating,2003,,,15.679245283018869,2005.0,2005.0,1.0,2190000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,6570,Operating
semiconductor,operating,2002,,,15.679245283018869,2005.0,2005.0,1.0,2100000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,37.4852152,-122.2363548,False,False,False,False,False,False,False,False,False,True,False,1,6935,Operating
analytics,operating,2008,,,15.679245283018869,2010.0,2013.0,2.0,2414980.0,2011.0,2012.0,2.0,4.0,31.9753163,-98.4379424,False,False,False,False,False,False,True,False,False,False,False,1,4745,Operating
software,operating,2005,,,15.679245283018869,2010.0,2012.0,2.0,8850000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,39.9205411,-105.0866504,False,False,False,False,False,False,False,False,False,True,False,1,5840,Operating
security,operating,2010,,,15.679245283018869,2011.0,2012.0,2.0,3369151.0,2012.0,2013.0,3.0,10.0,55.953252,-3.188267,False,False,False,False,True,False,False,False,False,False,False,1,4015,Operating
software,operating,1991,,,15.679245283018869,2005.0,2005.0,1.0,2000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,42.4906231,-71.2760089,False,False,False,False,False,False,False,False,False,True,False,1,10950,Operating
software,operating,2001,,,15.679245283018869,2005.0,2005.0,1.0,2000000.0,2012.0,2012.0,1.0,3.0,48.8396952,2.2399123,False,False,False,True,False,False,False,False,False,False,False,1,7300,Operating
software,operating,1998,,,15.679245283018869,2005.0,2005.0,2.0,2880000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,47.218371,-1.553621,False,False,False,True,False,False,False,False,False,False,False,1,8395,Operating
software,operating,1991,,,15.679245283018869,2005.0,2005.0,1.0,1770000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,56.440473,-2.940732,False,False,False,False,True,False,False,False,False,False,False,1,10950,Operating
software,operating,1998,,,15.679245283018869,2005.0,2005.0,1.0,1510000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,51.0504088,13.7372621,False,True,False,False,False,False,False,False,False,False,False,1,8395,Operating
software,operating,1998,,,15.679245283018869,2005.0,2005.0,1.0,1500000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,42.4603719,-71.3489484,False,False,False,False,False,False,False,False,False,True,False,1,8395,Operating
software,operating,1995,,,15.679245283018869,2005.0,2005.0,1.0,1300000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,50.469886,7.7048516,False,True,False,False,False,False,False,False,False,False,False,1,9490,Operating
software,operating,2003,,,15.679245283018869,2005.0,2005.0,1.0,1500000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,45.5016889,-73.567256,True,False,False,False,False,False,False,False,False,False,False,1,6570,Operating
software,operating,1998,,,15.679245283018869,2005.0,2005.0,1.0,1100000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,48.856614,2.3522219,False,False,False,True,False,False,False,False,False,False,False,1,8395,Operating
semiconductor,operating,2008,,,15.679245283018869,2010.0,2010.0,1.0,800000.0,2011.0,2011.0,1.0,2.0,46.5196535,6.6322734,False,False,False,False,False,False,False,False,False,False,True,1,4745,Operating
advertising,operating,2009,,,15.679245283018869,2009.0,2009.0,1.0,726950.0,2011.0,2011.0,1.0,2.0,-26.2782626,-48.8799669,False,False,False,False,False,False,True,False,False,False,False,1,4380,Operating
software,operating,2000,,,15.679245283018869,2005.0,2005.0,1.0,845000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,48.869798,2.219033,False,False,False,True,False,False,False,False,False,False,False,1,7665,Operating
software,operating,1998,,,15.679245283018869,2005.0,2005.0,1.0,808000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,53.544389,-113.4909267,True,False,False,False,False,False,False,False,False,False,False,1,8395,Operating
advertising,operating,2001,,,15.679245283018869,2008.0,2008.0,1.0,5479600.0,2010.465220643231,2011.1261530790327,1.5784093742208924,6.0,60.2054911,24.6559,False,False,False,False,False,False,False,False,False,False,True,1,7300,Operating
enterprise,operating,2009,,,15.679245283018869,2011.0,2011.0,1.0,3200000.0,2012.0,2012.0,1.0,5.0,42.3600825,-71.0588801,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
software,operating,2005,,,15.679245283018869,2008.0,2008.0,1.0,2100000.0,2011.0,2011.0,1.0,6.0,37.4529598,-122.1817252,False,False,False,False,False,False,False,False,False,True,False,1,5840,Operating
enterprise,operating,2010,,,15.679245283018869,2011.0,2013.0,2.0,9000000.0,2011.0,2012.0,3.0,5.0,30.267153,-97.7430608,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
consulting,operating,2009,,,15.679245283018869,2011.0,2011.0,1.0,750000.0,2009.0,2009.0,1.0,1.0,40.4406248,-79.9958864,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
mobile,operating,2006,,,15.679245283018869,2009.0,2011.0,2.0,8100000.0,2011.0,2013.0,3.0,6.0,40.0378755,-76.3055144,False,False,False,False,False,False,False,False,False,True,False,1,5475,Operating
web,operating,2009,,,15.679245283018869,2012.0,2012.0,1.0,932413.0,2012.0,2013.0,2.0,3.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,4380,Operating
ecommerce,operating,2009,,,15.679245283018869,2010.0,2010.0,1.0,1500000.0,2010.0,2010.0,1.0,4.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
ecommerce,operating,2006,,,15.679245283018869,2010.0,2010.0,1.0,2316062.0,2010.0,2012.0,3.0,4.0,39.061251154663864,-64.43542384120448,False,False,False,False,True,False,False,False,False,False,False,1,5475,Operating
enterprise,operating,2007,,,15.679245283018869,2011.0,2011.0,1.0,1000000.0,2011.0,2013.0,3.0,5.0,32.178195,34.90761,False,False,False,False,False,False,False,True,False,False,False,1,5110,Operating
enterprise,operating,2010,,,15.679245283018869,2011.0,2011.0,1.0,2000000.0,2013.0,2013.0,2.0,11.0,37.3852183,-122.1141298,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
ecommerce,operating,2002,,,15.679245283018869,2013.0,2013.0,1.0,700000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,47.6101497,-122.2015159,False,False,False,False,False,False,False,False,False,True,False,1,6935,Operating
analytics,operating,2010,,,15.679245283018869,2011.0,2013.0,2.0,5500000.0,2010.0,2013.0,3.0,6.0,53.3398938,-6.2542734,False,False,False,False,False,False,True,False,False,False,False,1,4015,Operating
advertising,operating,2005,,,15.679245283018869,2006.0,2007.0,2.0,11000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,31.2303904,121.4737021,False,False,False,False,False,False,False,False,False,False,True,1,5840,Operating
nanotech,operating,2008,,,15.679245283018869,2010.0,2012.0,2.0,5700000.0,2008.0,2010.0,2.0,3.0,37.6624312,-121.8746789,False,False,False,False,False,False,False,False,False,True,False,1,4745,Operating
analytics,operating,2003,,,15.679245283018869,2010.0,2010.0,1.0,774895.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,53.5510846,9.9936819,False,True,False,False,False,False,False,False,False,False,False,1,6570,Operating
mobile,operating,1999,,,15.679245283018869,2010.0,2010.0,1.0,932783.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,51.4338301,-0.5146065,False,False,False,False,True,False,False,False,False,False,False,1,8030,Operating
web,operating,2010,,,15.679245283018869,2012.0,2012.0,1.0,1000000.0,2010.0,2011.0,2.0,1.0,37.5629917,-122.3255254,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
biotech,operating,1999,,,15.679245283018869,2010.0,2010.0,1.0,5000000.0,2010.0,2010.0,2.0,5.0,42.6334247,-71.3161718,False,False,False,False,False,False,False,False,False,True,False,1,8030,Operating
software,operating,2007,,,15.679245283018869,2010.0,2010.0,1.0,2500000.0,2010.0,2012.0,3.0,5.0,34.1367208,-118.6614809,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
music,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,600000.0,2012.0,2013.0,2.0,4.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,4015,Operating
software,operating,2001,,,15.679245283018869,2010.0,2010.0,1.0,7500000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,17.385044,78.486671,False,False,False,False,False,True,False,False,False,False,False,1,7300,Operating
ecommerce,operating,2004,,,15.679245283018869,2010.0,2010.0,1.0,2570000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,39.061251154663864,-64.43542384120448,False,False,False,True,False,False,False,False,False,False,False,1,6205,Operating
software,operating,2010,,,15.679245283018869,2010.0,2011.0,2.0,688530.0,2010.0,2010.0,1.0,2.0,49.2827291,-123.1207375,True,False,False,False,False,False,False,False,False,False,False,1,4015,Operating
web,operating,2009,,,15.679245283018869,2012.0,2013.0,2.0,9500000.0,2012.0,2012.0,1.0,6.0,41.8781136,-87.6297982,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
finance,operating,2010,,,15.679245283018869,2010.0,2013.0,2.0,800000.0,2013.0,2013.0,2.0,2.0,39.926813,-75.0246312,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
software,operating,2010,,,15.679245283018869,2012.0,2012.0,1.0,3500000.0,2013.0,2013.0,1.0,3.0,40.7281575,-74.0776417,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
fashion,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,8600000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,7.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
mobile,operating,2008,,,15.679245283018869,2013.0,2013.0,1.0,6300000.0,2010.0,2010.0,1.0,6.0,33.7489954,-84.3879824,False,False,False,False,False,False,False,False,False,True,False,1,4745,Operating
enterprise,operating,2007,,,15.679245283018869,2010.0,2010.0,1.0,674000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,49.20358,-0.333655,False,False,False,True,False,False,False,False,False,False,False,1,5110,Operating
advertising,operating,2001,,,15.679245283018869,2010.0,2010.0,1.0,583000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,35.4769011,139.6294307,False,False,False,False,False,False,False,False,False,False,True,1,7300,Operating
